id,infinitiv,presens,preteritum,perfektum,inflId
A3694nb,avmarsjere,avmarsjerer,avmarsjerte,avmarsjert,P020nb
A64302nb,underhandle,underhandler,underhandla,underhandla,P001nb
A64302nb,underhandle,underhandler,underhandlet,underhandlet,P010nb
A9185nb,dalte,dalter,dalta,dalta,P001nb
A9185nb,dalte,dalter,daltet,daltet,P010nb
A31415nb,kontorisere,kontoriserer,kontoriserte,kontorisert,P020nb
A5823nb,bie,bier,bia,bia,P001nb
A5823nb,bie,bier,biet,biet,P010nb
A5823nb,bie,bier,bidde,bidd,P043nb
A62095nb,trelle,treller,trella,trella,P001nb
A62095nb,trelle,treller,trellet,trellet,P010nb
A62095nb,træle,træler,træla,træla,P001nb
A62095nb,træle,træler,trælet,trælet,P010nb
A21624nb,gurpe,gurper,gurpa,gurpa,P001nb
A21624nb,gurpe,gurper,gurpet,gurpet,P010nb
A47853nb,regularisere,regulariserer,regulariserte,regularisert,P020nb
A34614nb,løyve,løyver,løyvde,løyvd,P030nb
A58745nb,svimre,svimrer,svimra,svimra,P001nb
A58745nb,svimre,svimrer,svimret,svimret,P010nb
A18345nb,fukte,fukter,fukta,fukta,P001nb
A18345nb,fukte,fukter,fuktet,fuktet,P010nb
A28657nb,kapseise,kapseiser,kapseiste,kapseist,P020nb
A10842nb,drifte,drifter,drifta,drifta,P001nb
A10842nb,drifte,drifter,driftet,driftet,P010nb
A21943nb,halle,haller,halla,halla,P001nb
A21943nb,halle,haller,hallet,hallet,P010nb
A449nb,akke,akker,akka,akka,P001nb
A449nb,akke,akker,akket,akket,P010nb
A60360nb,teppelegge,teppelegger,teppela,teppelagt,P104nb
A65588nb,utnytte,utnytter,utnytta,utnytta,P001nb
A65588nb,utnytte,utnytter,utnyttet,utnyttet,P010nb
A45379nb,poengtere,poengterer,poengterte,poengtert,P020nb
A44796nb,perturbere,perturberer,perturberte,perturbert,P020nb
A32868nb,kurse,kurser,kursa,kursa,P001nb
A32868nb,kurse,kurser,kurset,kurset,P010nb
A16240nb,forflere,forflerer,forflera,forflera,P001nb
A16240nb,forflere,forflerer,forfleret,forfleret,P010nb
A16240nb,forflere,forflerer,forflerte,forflert,P020nb
A42391nb,oppe,opper,oppa,oppa,P001nb
A42391nb,oppe,opper,oppet,oppet,P010nb
A56733nb,stasjonere,stasjonerer,stasjonerte,stasjonert,P020nb
A23821nb,hjemsøke,hjemsøker,hjemsøkte,hjemsøkt,P020nb
A23821nb,heimsøke,heimsøker,heimsøkte,heimsøkt,P020nb
A34858nb,lense,lenser,lensa,lensa,P001nb
A34858nb,lense,lenser,lenset,lenset,P010nb
A27570nb,jazze,jazzer,jazza,jazza,P001nb
A27570nb,jazze,jazzer,jazzet,jazzet,P010nb
A27570nb,jasse,jasser,jassa,jassa,P001nb
A27570nb,jasse,jasser,jasset,jasset,P010nb
A53623nb,skritte,skritter,skritta,skritta,P001nb
A53623nb,skritte,skritter,skrittet,skrittet,P010nb
A25176nb,høkre,høkrer,høkra,høkra,P001nb
A25176nb,høkre,høkrer,høkret,høkret,P010nb
A43772nb,oversvømme,oversvømmer,oversvømte,oversvømt,P022nb
A7582nb,brodere,broderer,broderte,brodert,P020nb
A45261nb,plikte,plikter,plikta,plikta,P001nb
A45261nb,plikte,plikter,pliktet,pliktet,P010nb
A4447nb,bannlyse,bannlyser,bannlyste,bannlyst,P020nb
A64271nb,underdimensjonere,underdimensjonerer,underdimensjonerte,underdimensjonert,P020nb
A51861nb,sjarmere,sjarmerer,sjarmerte,sjarmert,P020nb
A16383nb,forhåne,forhåner,forhåna,forhåna,P001nb
A16383nb,forhåne,forhåner,forhånet,forhånet,P010nb
A16383nb,forhåne,forhåner,forhånte,forhånt,P020nb
A62573nb,trygde,trygder,trygda,trygda,P001nb
A62573nb,trygde,trygder,trygdet,trygdet,P010nb
A48645nb,rippe,ripper,rippa,rippa,P001nb
A48645nb,rippe,ripper,rippet,rippet,P010nb
A39758nb,myse,myser,myste,myst,P020nb
A23763nb,hjemle,hjemler,hjemla,hjemla,P001nb
A23763nb,hjemle,hjemler,hjemlet,hjemlet,P010nb
A23763nb,heimle,heimler,heimla,heimla,P001nb
A23763nb,heimle,heimler,heimlet,heimlet,P010nb
A32754nb,kunngjøre,kunngjør,kunngjorde,kunngjort,P126nb
A58054nb,støpe,støper,støpte,støpt,P020nb
A58054nb,støype,støyper,støypte,støypt,P020nb
A4842nb,bedre,bedrer,bedra,bedra,P001nb
A4842nb,bedre,bedrer,bedret,bedret,P010nb
A6666nb,bløtgjøre,bløtgjør,bløtgjorde,bløtgjort,P126nb
A6666nb,blautgjøre,blautgjør,blautgjorde,blautgjort,P126nb
A32210nb,krite,kriter,krita,krita,P001nb
A32210nb,krite,kriter,kritet,kritet,P010nb
A55637nb,soppe,sopper,soppa,soppa,P001nb
A55637nb,soppe,sopper,soppet,soppet,P010nb
A38464nb,mine,miner,mina,mina,P001nb
A38464nb,mine,miner,minet,minet,P010nb
A38464nb,mine,miner,minte,mint,P020nb
A3921nb,avtjene,avtjener,avtjente,avtjent,P020nb
A42118nb,omgjøre,omgjør,omgjorde,omgjort,P126nb
A47045nb,påanke,påanker,påanka,påanka,P001nb
A47045nb,påanke,påanker,påanket,påanket,P010nb
A28029nb,junke,junker,junka,junka,P001nb
A28029nb,junke,junker,junket,junket,P010nb
A59959nb,tasse,tasser,tassa,tassa,P001nb
A59959nb,tasse,tasser,tasset,tasset,P010nb
A43701nb,overnatte,overnatter,overnatta,overnatta,P001nb
A43701nb,overnatte,overnatter,overnattet,overnattet,P010nb
A49154nb,ruse,ruser,rusa,rusa,P001nb
A49154nb,ruse,ruser,ruset,ruset,P010nb
A14034nb,fatle,fatler,fatla,fatla,P001nb
A14034nb,fatle,fatler,fatlet,fatlet,P010nb
A14034nb,fasle,fasler,fasla,fasla,P001nb
A14034nb,fasle,fasler,faslet,faslet,P010nb
A66013nb,utånde,utånder,utånda,utånda,P001nb
A66013nb,utånde,utånder,utåndet,utåndet,P010nb
A55064nb,snaublåse,snaublåser,snaublåste,snaublåst,P020nb
A5593nb,besvære,besværer,besværa,besværa,P001nb
A5593nb,besvære,besværer,besværet,besværet,P010nb
A5593nb,besvære,besværer,besværte,besvært,P020nb
A98059nb,kommittere,kommitterer,kommitterte,kommittert,P020nb
A41734nb,obdusere,obduserer,obduserte,obdusert,P020nb
A53688nb,skrukke,skrukker,skrukka,skrukka,P001nb
A53688nb,skrukke,skrukker,skrukket,skrukket,P010nb
A66175nb,vakte,vakter,vakta,vakta,P001nb
A66175nb,vakte,vakter,vaktet,vaktet,P010nb
A26598nb,innpakke,innpakker,innpakka,innpakka,P001nb
A26598nb,innpakke,innpakker,innpakket,innpakket,P010nb
A27395nb,iverksette,iverksetter,iverksatte,iverksatt,P106nb
A47774nb,regalere,regalerer,regalerte,regalert,P020nb
A16381nb,forhåndsstemme,forhåndsstemmer,forhåndsstemte,forhåndsstemt,P022nb
A16381nb,forhandsstemme,forhandsstemmer,forhandsstemte,forhandsstemt,P022nb
A47769nb,refundere,refunderer,refunderte,refundert,P020nb
A97103nb,domestisere,domestiserer,domestiserte,domestisert,P020nb
A2937nb,aspirere,aspirerer,aspirerte,aspirert,P020nb
A57344nb,stolpre,stolprer,stolpra,stolpra,P001nb
A57344nb,stolpre,stolprer,stolpret,stolpret,P010nb
A68115nb,vettskremme,vettskremmer,vettskremte,vettskremt,P022nb
A23404nb,herske,hersker,herska,herska,P001nb
A23404nb,herske,hersker,hersket,hersket,P010nb
A19895nb,gjenskape,gjenskaper,gjenskapte,gjenskapt,P020nb
A56404nb,sprutregne,sprutregner,sprutregna,sprutregna,P001nb
A56404nb,sprutregne,sprutregner,sprutregnet,sprutregnet,P010nb
A56404nb,sprutregne,sprutregner,sprutregnte,sprutregnt,P020nb
A33114nb,kvekke,kvekker,kvekka,kvekka,P001nb
A33114nb,kvekke,kvekker,kvekket,kvekket,P010nb
A65283nb,utferdige,utferdiger,utferdiga,utferdiga,P001nb
A65283nb,utferdige,utferdiger,utferdiget,utferdiget,P010nb
A2121nb,anstifte,anstifter,anstifta,anstifta,P001nb
A2121nb,anstifte,anstifter,anstiftet,anstiftet,P010nb
A40551nb,nedstemme,nedstemmer,nedstemte,nedstemt,P022nb
A13620nb,fakse,fakser,faksa,faksa,P001nb
A13620nb,fakse,fakser,fakset,fakset,P010nb
A51991nb,sjudoble,sjudobler,sjudobla,sjudobla,P001nb
A51991nb,sjudoble,sjudobler,sjudoblet,sjudoblet,P010nb
A51991nb,syvdoble,syvdobler,syvdobla,syvdobla,P001nb
A51991nb,syvdoble,syvdobler,syvdoblet,syvdoblet,P010nb
A30230nb,kloroformere,kloroformerer,kloroformerte,kloroformert,P020nb
A18611nb,føde,føder,fødte,født,P020nb
A53162nb,skjønnsligne,skjønnsligner,skjønnsligna,skjønnsligna,P001nb
A53162nb,skjønnsligne,skjønnsligner,skjønnslignet,skjønnslignet,P010nb
A53162nb,skjønnslikne,skjønnslikner,skjønnslikna,skjønnslikna,P001nb
A53162nb,skjønnslikne,skjønnslikner,skjønnsliknet,skjønnsliknet,P010nb
A36847nb,mangedoble,mangedobler,mangedobla,mangedobla,P001nb
A36847nb,mangedoble,mangedobler,mangedoblet,mangedoblet,P010nb
A43117nb,opptenne,opptenner,opptente,opptent,P021nb
A56235nb,sponse,sponser,sponsa,sponsa,P001nb
A56235nb,sponse,sponser,sponset,sponset,P010nb
A19852nb,gjennomskue,gjennomskuer,gjennomskua,gjennomskua,P001nb
A19852nb,gjennomskue,gjennomskuer,gjennomskuet,gjennomskuet,P010nb
A66288nb,valne,valner,valna,valna,P001nb
A66288nb,valne,valner,valnet,valnet,P010nb
A43553nb,overeksponere,overeksponerer,overeksponerte,overeksponert,P020nb
A27106nb,investere,investerer,investerte,investert,P020nb
A220nb,adoptere,adopterer,adopterte,adoptert,P020nb
A47122nb,påskjønne,påskjønner,påskjønnet,påskjønnet,P010nb
A47122nb,påskjønne,påskjønner,påskjønte,påskjønt,P021nb
A60547nb,tevle,tevler,tevla,tevla,P001nb
A60547nb,tevle,tevler,tevlet,tevlet,P010nb
A58545nb,svalne,svalner,svalna,svalna,P001nb
A58545nb,svalne,svalner,svalnet,svalnet,P010nb
A60507nb,tetne,tetner,tetna,tetna,P001nb
A60507nb,tetne,tetner,tetnet,tetnet,P010nb
A44802nb,pervertere,perverterer,perverterte,pervertert,P020nb
A5657nb,betone,betoner,betona,betona,P001nb
A5657nb,betone,betoner,betonet,betonet,P010nb
A5657nb,betone,betoner,betonte,betont,P020nb
A16914nb,forsone,forsoner,forsona,forsona,P001nb
A16914nb,forsone,forsoner,forsonet,forsonet,P010nb
A16914nb,forsone,forsoner,forsonte,forsont,P020nb
A56363nb,sprike,spriker,sprika,sprika,P001nb
A56363nb,sprike,spriker,spriket,spriket,P010nb
A56363nb,sprike,spriker,sprikte,sprikt,P020nb
A40943nb,nomadisere,nomadiserer,nomadiserte,nomadisert,P020nb
A66692nb,variere,varierer,varierte,variert,P020nb
A26983nb,internasjonalisere,internasjonaliserer,internasjonaliserte,internasjonalisert,P020nb
A28106nb,jøye,jøyer,jøya,jøya,P001nb
A28106nb,jøye,jøyer,jøyet,jøyet,P010nb
A22500nb,haspe,hasper,haspa,haspa,P001nb
A22500nb,haspe,hasper,haspet,haspet,P010nb
A6788nb,boikotte,boikotter,boikotta,boikotta,P001nb
A6788nb,boikotte,boikotter,boikottet,boikottet,P010nb
A3663nb,avlure,avlurer,avlurte,avlurt,P020nb
A17273nb,forvisse,forvisser,forvissa,forvissa,P001nb
A17273nb,forvisse,forvisser,forvisset,forvisset,P010nb
A69082nb,vrake,vraker,vraka,vraka,P001nb
A69082nb,vrake,vraker,vraket,vraket,P010nb
A69082nb,vrake,vraker,vrakte,vrakt,P020nb
A3592nb,avkoke,avkoker,avkokte,avkokt,P020nb
A52837nb,skipe,skiper,skipa,skipa,P001nb
A52837nb,skipe,skiper,skipet,skipet,P010nb
A55067nb,snaugnage,snaugnager,snaugnaget,snaugnaget,P010nb
A55067nb,snaugnage,snaugnager,snaugnagde,snaugnagd,P030nb
A5702nb,beve,bever,beva,beva,P001nb
A5702nb,beve,bever,bevet,bevet,P010nb
A5702nb,beve,bever,bevde,bevd,P030nb
A65572nb,utmeisle,utmeisler,utmeisla,utmeisla,P001nb
A65572nb,utmeisle,utmeisler,utmeislet,utmeislet,P010nb
A63338nb,tø,tør,tødde,tødd,P040nb
A16621nb,formumme,formummer,formumma,formumma,P002nb
A16621nb,formumme,formummer,formummet,formummet,P010nb
A5573nb,bestyrke,bestyrker,bestyrka,bestyrka,P001nb
A5573nb,bestyrke,bestyrker,bestyrket,bestyrket,P010nb
A19067nb,gante,ganter,ganta,ganta,P001nb
A19067nb,gante,ganter,gantet,gantet,P010nb
A38869nb,modne,modner,modna,modna,P001nb
A38869nb,modne,modner,modnet,modnet,P010nb
A2053nb,anse,anser,ansa,ansa,P001nb
A2053nb,anse,anser,anset,anset,P010nb
A2053nb,anse,anser,anste,anst,P020nb
A34851nb,lenke,lenker,lenka,lenka,P001nb
A34851nb,lenke,lenker,lenket,lenket,P010nb
A16819nb,forskanse,forskanser,forskansa,forskansa,P001nb
A16819nb,forskanse,forskanser,forskanset,forskanset,P010nb
A48132nb,rense,renser,rensa,rensa,P001nb
A48132nb,rense,renser,renset,renset,P010nb
A17153nb,fortrenge,fortrenger,fortrengte,fortrengt,P020nb
A16235nb,forfjamse,forfjamser,forfjamsa,forfjamsa,P001nb
A16235nb,forfjamse,forfjamser,forfjamset,forfjamset,P010nb
A53932nb,skvulpe,skvulper,skvulpa,skvulpa,P001nb
A53932nb,skvulpe,skvulper,skvulpet,skvulpet,P010nb
A3551nb,avise,aviser,aviste,avist,P020nb
A53782nb,skuffe,skuffer,skuffa,skuffa,P001nb
A53782nb,skuffe,skuffer,skuffet,skuffet,P010nb
A44936nb,pille,piller,pilla,pilla,P001nb
A44936nb,pille,piller,pillet,pillet,P010nb
A44936nb,pille,piller,pilte,pilt,P021nb
A55082nb,sneie,sneier,sneia,sneia,P001nb
A55082nb,sneie,sneier,sneiet,sneiet,P010nb
A55082nb,sneie,sneier,sneide,sneid,P030nb
A10509nb,dogge,dogger,dogga,dogga,P001nb
A10509nb,dogge,dogger,dogget,dogget,P010nb
A976nb,ånde,ånder,ånda,ånda,P001nb
A976nb,ånde,ånder,åndet,åndet,P010nb
A5346nb,berettige,berettiger,berettiga,berettiga,P001nb
A5346nb,berettige,berettiger,berettiget,berettiget,P010nb
A68792nb,vispe,visper,vispa,vispa,P001nb
A68792nb,vispe,visper,vispet,vispet,P010nb
A69562nb,yle,yler,ylte,ylt,P020nb
A63436nb,tørrkoke,tørrkoker,tørrkokte,tørrkokt,P020nb
A22800nb,heime,heimer,heima,heima,P001nb
A22800nb,heime,heimer,heimet,heimet,P010nb
A65014nb,usurpere,usurperer,usurperte,usurpert,P020nb
A67210nb,veide,veider,veida,veida,P001nb
A67210nb,veide,veider,veidet,veidet,P010nb
A67210nb,veide,veider,veidde,veidd,P030nb
A20287nb,glitte,glitter,glitta,glitta,P001nb
A20287nb,glitte,glitter,glittet,glittet,P010nb
A55931nb,spekulere,spekulerer,spekulerte,spekulert,P020nb
A44356nb,passe,passer,passa,passa,P001nb
A44356nb,passe,passer,passet,passet,P010nb
A32284nb,krongle,krongler,krongla,krongla,P001nb
A32284nb,krongle,krongler,kronglet,kronglet,P010nb
A33181nb,kvesse,kvesser,kvessa,kvessa,P001nb
A33181nb,kvesse,kvesser,kvesset,kvesset,P010nb
A33181nb,kvesse,kvesser,kvesste,kvesst,P020nb
A33181nb,hvesse,hvesser,hvesset,hvesset,P010nb
A33181nb,hvesse,hvesser,hvesste,hvesst,P020nb
A57057nb,stereotypere,stereotyperer,stereotyperte,stereotypert,P020nb
A55901nb,speilvende,speilvender,speilvendte,speilvendt,P020nb
A24552nb,hundjage,hundjager,hundjaga,hundjaga,P001nb
A24552nb,hundjage,hundjager,hundjaget,hundjaget,P010nb
A24552nb,hundjage,hundjager,hundjagde,hundjagd,P030nb
A8104nb,bumse,bumser,bumsa,bumsa,P001nb
A8104nb,bumse,bumser,bumset,bumset,P010nb
A46420nb,prognosere,prognoserer,prognoserte,prognosert,P020nb
A46420nb,prognostisere,prognostiserer,prognostiserte,prognostisert,P020nb
A60647nb,tie,tier,tiet,tiet,P010nb
A60647nb,tie,tier,tidde,tidd,P043nb
A45093nb,pjutre,pjutrer,pjutra,pjutra,P001nb
A45093nb,pjutre,pjutrer,pjutret,pjutret,P010nb
A43657nb,overlappe,overlapper,overlappa,overlappa,P001nb
A43657nb,overlappe,overlapper,overlappet,overlappet,P010nb
A40500nb,nedkalle,nedkaller,nedkalte,nedkalt,P021nb
A34741nb,leive,leiver,leivde,leivd,P030nb
A65115nb,utbre,utbrer,utbredde,utbredd,P040nb
A65115nb,utbre,utbrer,utbredte,utbredt,P042nb
A65115nb,utbreie,utbreier,utbreiet,utbreiet,P010nb
A65115nb,utbreie,utbreier,utbreide,utbreid,P030nb
A57926nb,sturte,sturter,sturta,sturta,P001nb
A57926nb,sturte,sturter,sturtet,sturtet,P010nb
A21124nb,grunne,grunner,grunna,grunna,P001nb
A21124nb,grunne,grunner,grunnet,grunnet,P010nb
A13349nb,etterspore,ettersporer,etterspora,etterspora,P001nb
A13349nb,etterspore,ettersporer,ettersporet,ettersporet,P010nb
A13349nb,etterspore,ettersporer,ettersporte,ettersport,P020nb
A99418nb,gymme,gymmer,gymma,gymma,P002nb
A99418nb,gymme,gymmer,gymmet,gymmet,P010nb
A67010nb,vatre,vatrer,vatra,vatra,P001nb
A67010nb,vatre,vatrer,vatret,vatret,P010nb
A20419nb,gnusse,gnusser,gnussa,gnussa,P001nb
A20419nb,gnusse,gnusser,gnusset,gnusset,P010nb
A58275nb,sukke,sukker,sukka,sukka,P001nb
A58275nb,sukke,sukker,sukket,sukket,P010nb
A27467nb,jalme,jalmer,jalma,jalma,P001nb
A27467nb,jalme,jalmer,jalmet,jalmet,P010nb
A7013nb,bordkle,bordkler,bordkledde,bordkledd,P040nb
A9857nb,desimere,desimerer,desimerte,desimert,P020nb
A3771nb,avskaffe,avskaffer,avskaffa,avskaffa,P001nb
A3771nb,avskaffe,avskaffer,avskaffet,avskaffet,P010nb
A59620nb,takse,takser,taksa,taksa,P001nb
A59620nb,takse,takser,takset,takset,P010nb
A5584nb,besverge,besverger,besverga,besverga,P001nb
A5584nb,besverge,besverger,besverget,besverget,P010nb
A48729nb,ro,ror,rodde,rodd,P040nb
A62131nb,trepanere,trepanerer,trepanerte,trepanert,P020nb
A8128nb,bunne,bunner,bunna,bunna,P001nb
A8128nb,bunne,bunner,bunnet,bunnet,P010nb
A8128nb,botne,botner,botna,botna,P001nb
A8128nb,botne,botner,botnet,botnet,P010nb
A9088nb,dage,dager,daga,daga,P001nb
A9088nb,dage,dager,daget,daget,P010nb
A37343nb,matche,matcher,matcha,matcha,P001nb
A37343nb,matche,matcher,matchet,matchet,P010nb
A22723nb,heie,heier,heia,heia,P001nb
A22723nb,heie,heier,heiet,heiet,P010nb
A22936nb,hekte,hekter,hekta,hekta,P001nb
A22936nb,hekte,hekter,hektet,hektet,P010nb
A44723nb,permittere,permitterer,permitterte,permittert,P020nb
A9733nb,denaturalisere,denaturaliserer,denaturaliserte,denaturalisert,P020nb
A6165nb,bjeffe,bjeffer,bjeffa,bjeffa,P001nb
A6165nb,bjeffe,bjeffer,bjeffet,bjeffet,P010nb
A18515nb,fylle,fyller,fylte,fylt,P021nb
A29004nb,katekisere,katekiserer,katekiserte,katekisert,P020nb
A36077nb,lunne,lunner,lunna,lunna,P001nb
A36077nb,lunne,lunner,lunnet,lunnet,P010nb
A15052nb,fjerne,fjerner,fjerna,fjerna,P001nb
A15052nb,fjerne,fjerner,fjernet,fjernet,P010nb
A40875nb,nitrifisere,nitrifiserer,nitrifiserte,nitrifisert,P020nb
A22483nb,harskne,harskner,harskna,harskna,P001nb
A22483nb,harskne,harskner,harsknet,harsknet,P010nb
A49460nb,rå,rår,rådde,rådd,P040nb
A49460nb,råde,råder,rådet,rådet,P010nb
A49460nb,råde,råder,rådde,rådd,P030nb
A4659nb,barske,barsker,barska,barska,P001nb
A4659nb,barske,barsker,barsket,barsket,P010nb
A10140nb,dille,diller,dilla,dilla,P001nb
A10140nb,dille,diller,dillet,dillet,P010nb
A16995nb,forstøve,forstøver,forstøva,forstøva,P001nb
A16995nb,forstøve,forstøver,forstøvet,forstøvet,P010nb
A46576nb,prosessere,prosesserer,prosesserte,prosessert,P020nb
A63777nb,ufarliggjøre,ufarliggjør,ufarliggjorde,ufarliggjort,P126nb
A26638nb,innsamle,innsamler,innsamla,innsamla,P001nb
A26638nb,innsamle,innsamler,innsamlet,innsamlet,P010nb
A68975nb,volde,volder,voldte,voldt,P020nb
A9468nb,definere,definerer,definerte,definert,P020nb
A13930nb,farsere,farserer,farserte,farsert,P020nb
A50970nb,sentimentalisere,sentimentaliserer,sentimentaliserte,sentimentalisert,P020nb
A32079nb,krige,kriger,kriga,kriga,P001nb
A32079nb,krige,kriger,kriget,kriget,P010nb
A70629nb,utdatere,utdaterer,utdaterte,utdatert,P020nb
A30807nb,kollabere,kollaberer,kollabera,kollabera,P001nb
A30807nb,kollabere,kollaberer,kollaberet,kollaberet,P010nb
A19665nb,gire,girer,girte,girt,P020nb
A5442nb,beseire,beseirer,beseira,beseira,P001nb
A5442nb,beseire,beseirer,beseiret,beseiret,P010nb
A2995nb,astringere,astringerer,astringerte,astringert,P020nb
A35365nb,lirke,lirker,lirka,lirka,P001nb
A35365nb,lirke,lirker,lirket,lirket,P010nb
A56192nb,spjelke,spjelker,spjelka,spjelka,P001nb
A56192nb,spjelke,spjelker,spjelket,spjelket,P010nb
A37568nb,meditere,mediterer,mediterte,meditert,P020nb
A5060nb,beise,beiser,beisa,beisa,P001nb
A5060nb,beise,beiser,beiset,beiset,P010nb
A5060nb,beise,beiser,beiste,beist,P020nb
A3944nb,avvende,avvender,avvendte,avvendt,P020nb
A3389nb,avbøte,avbøter,avbøtte,avbøtt,P020nb
A45691nb,pose,poser,posa,posa,P001nb
A45691nb,pose,poser,poset,poset,P010nb
A60813nb,tilkalle,tilkaller,tilkalte,tilkalt,P021nb
A3702nb,avmåle,avmåler,avmålte,avmålt,P020nb
A65576nb,utmerke,utmerker,utmerka,utmerka,P001nb
A65576nb,utmerke,utmerker,utmerket,utmerket,P010nb
A7437nb,brennemerke,brennemerker,brennemerka,brennemerka,P001nb
A7437nb,brennemerke,brennemerker,brennemerket,brennemerket,P010nb
A26631nb,innrykke,innrykker,innrykka,innrykka,P001nb
A26631nb,innrykke,innrykker,innrykket,innrykket,P010nb
A26631nb,innrykke,innrykker,innrykte,innrykt,P021nb
A60845nb,tillempe,tillemper,tillempa,tillempa,P001nb
A60845nb,tillempe,tillemper,tillempet,tillempet,P010nb
A42834nb,øse,øser,øste,øst,P020nb
A19104nb,gardere,garderer,garderte,gardert,P020nb
A46602nb,prostituere,prostituerer,prostituerte,prostituert,P020nb
A48162nb,reorganisere,reorganiserer,reorganiserte,reorganisert,P020nb
A41270nb,nuppe,nupper,nuppa,nuppa,P001nb
A41270nb,nuppe,nupper,nuppet,nuppet,P010nb
A4337nb,bandasjere,bandasjerer,bandasjerte,bandasjert,P020nb
A12076nb,eksperimentere,eksperimenterer,eksperimenterte,eksperimentert,P020nb
A33172nb,kverulere,kverulerer,kverulerte,kverulert,P020nb
A57256nb,stirre,stirrer,stirra,stirra,P001nb
A57256nb,stirre,stirrer,stirret,stirret,P010nb
A26850nb,inspisere,inspiserer,inspiserte,inspisert,P020nb
A26687nb,innsmugle,innsmugler,innsmugla,innsmugla,P001nb
A26687nb,innsmugle,innsmugler,innsmuglet,innsmuglet,P010nb
A31475nb,kontribuere,kontribuerer,kontribuerte,kontribuert,P020nb
A56502nb,spøke,spøker,spøkte,spøkt,P020nb
A65494nb,utlede,utleder,utleda,utleda,P001nb
A65494nb,utlede,utleder,utledet,utledet,P010nb
A13306nb,etterplapre,etterplaprer,etterplapra,etterplapra,P001nb
A13306nb,etterplapre,etterplaprer,etterplapret,etterplapret,P010nb
A10117nb,diktere,dikterer,dikterte,diktert,P020nb
A11182nb,dunke,dunker,dunka,dunka,P001nb
A11182nb,dunke,dunker,dunket,dunket,P010nb
A25799nb,ilegge,ilegger,ila,ilagt,P104nb
A35993nb,lugne,lugner,lugna,lugna,P001nb
A35993nb,lugne,lugner,lugnet,lugnet,P010nb
A5128nb,bekoste,bekoster,bekosta,bekosta,P001nb
A5128nb,bekoste,bekoster,bekostet,bekostet,P010nb
A58297nb,sukle,sukler,sukla,sukla,P001nb
A58297nb,sukle,sukler,suklet,suklet,P010nb
A31166nb,konfrontere,konfronterer,konfronterte,konfrontert,P020nb
A3223nb,aure,aurer,aura,aura,P001nb
A3223nb,aure,aurer,auret,auret,P010nb
A240nb,adsorbere,adsorberer,adsorberte,adsorbert,P020nb
A60232nb,telgje,telgjer,telgjet,telgjet,P010nb
A60232nb,telgje,telgjer,telgde,telgd,P033nb
A52444nb,skalte,skalter,skalta,skalta,P001nb
A52444nb,skalte,skalter,skaltet,skaltet,P010nb
A13081nb,erte,erter,erta,erta,P001nb
A13081nb,erte,erter,ertet,ertet,P010nb
A36606nb,makadamisere,makadamiserer,makadamiserte,makadamisert,P020nb
A10896nb,drille,driller,drilla,drilla,P001nb
A10896nb,drille,driller,drillet,drillet,P010nb
A10896nb,drille,driller,drilte,drilt,P021nb
A20831nb,greie,greier,greide,greid,P030nb
A31856nb,krabbe,krabber,krabba,krabba,P001nb
A31856nb,krabbe,krabber,krabbet,krabbet,P010nb
A60745nb,tilegne,tilegner,tilegna,tilegna,P001nb
A60745nb,tilegne,tilegner,tilegnet,tilegnet,P010nb
A52683nb,skeive,skeiver,skeiva,skeiva,P001nb
A52683nb,skeive,skeiver,skeivet,skeivet,P010nb
A64829nb,urinere,urinerer,urinerte,urinert,P020nb
A39448nb,mulne,mulner,mulna,mulna,P001nb
A39448nb,mulne,mulner,mulnet,mulnet,P010nb
